apartment_name,line_name,distance_meters,distance_km
관악푸르지오,남성,966.73471815,0.97
관악푸르지오102동,남성,845.44988946,0.85
관음삼성,등촌,373.58605137,0.37
광나루현대,광나루(장신대),482.68729738,0.48
광남,신내,658.20304113,0.66
광남벨라스(1차),망원,564.35642335,0.56
광남벨라스(VALLACE),가좌,671.23848404,0.67
광남벨라스2동,홍대입구,233.64913989,0.23
광남벨라스2차,망원,446.51352432,0.45
광남벨라스2차아파트,굽은다리(강동구민회관앞),459.02584685,0.46
광남벨라스2차아파트(53-32),굽은다리(강동구민회관앞),483.01817652,0.48
광남벨라스613V,길동,294.05154912,0.29
광남벨라스643V(50-7),굽은다리(강동구민회관앞),330.07828614,0.33
광남벨라스타워,둔촌동,603.1204582,0.60
광남아파트101동,길동,152.82937622,0.15
광남캐스빌,청량리(서울시립대입구),678.81854832,0.68
광남캐스빌(247-0),길동,331.60831277,0.33
광남캐스빌(389-9),길동,60.01923592,0.06
광남캐스빌(435-7),둔촌동,637.19615887,0.64
광남캐스빌(448-5),둔촌동,756.71346706,0.76
광남캐스빌(631),둔촌동,257.45730488,0.26
광남캐스빌(C동),거여,910.84223273,0.91
광남캐스빌1(512-4),홍대입구,236.93790884,0.24
광남캐스빌1(512-4),홍대입구,236.93790884,0.24
광남캐스빌101동,길동,521.58424917,0.52
광남캐스빌102동,길동,539.91826608,0.54
광남캐스빌105동,길동,493.92764636,0.49
광남캐스빌A,마포구청,414.95784434,0.41
광남캐스빌B,마포구청,389.81306356,0.39
광남캐스빌D,마포구청,396.84914773,0.40
광덕파크빌아파트,태릉입구,504.68814908,0.50
광명아파트,송파나루,308.28819276,0.31
광산,홍제,411.34204427,0.41
광산,홍제,411.34204427,0.41
광산(1122-4),증미,1062.46698246,1.06
광산로얄,신길,457.11003468,0.46
광성금강,우장산,230.28605653,0.23
광장,여의도,305.42696165,0.31
"광장(1,2동)",여의도,267.64898108,0.27
광장11현대홈타운,광나루(장신대),624.2789676,0.62
광장자이,광나루(장신대),795.49686796,0.80
광장현대9단지,광나루(장신대),604.1591124,0.60
광장힐스테이트,광나루(장신대),425.32315519,0.43
광진We’vePark,어린이대공원(세종대),319.05927269,0.32
광진동양파라곤1단지,어린이대공원(세종대),398.32161216,0.40
광진동양파라곤2단지,어린이대공원(세종대),440.0237916,0.44
광진코지웰,어린이대공원(세종대),270.20330439,0.27
광진트라팰리스,뚝섬유원지,116.71173893,0.12
광진하나플러스,뚝섬유원지,827.75939889,0.83
광진하우스토리한강,강변(동서울터미널),710.09072072,0.71
광진하우스토리한강,강변(동서울터미널),710.09072072,0.71
광진해모로리버뷰,강변(동서울터미널),297.34782167,0.30
광진해모로리버뷰,강변(동서울터미널),297.34782167,0.30
광화문스페이스본(101동~105동),경복궁(정부서울청사),436.96946646,0.44
광화문스페이스본(101동~105동),경복궁(정부서울청사),436.96946646,0.44
광화문스페이스본(106동),경복궁(정부서울청사),565.65798382,0.57
광화문스페이스본(106동),경복궁(정부서울청사),565.65798382,0.57
교수(B),홍제,1120.11269543,1.12
교수(B),홍제,1120.11269543,1.12
구로궁전빌리지(771-42),남구로,146.49800163,0.15
구로두산,남구로,405.61813725,0.41
구로두산위브,남구로,275.87976245,0.28
구로아트빌라3동,남구로,69.52526412,0.07
구로아트빌라4동(806-33),남구로,76.46047201,0.08
구로아트빌라5동(806-29),남구로,78.07848337,0.08
구로에스케이뷰,구로,102.53842482,0.10
구로지웰,남구로,512.65474465,0.51
구로현대,대림(구로구청),501.14471961,0.50
구산,청담,813.79570625,0.81
구산그린빌,응암,1245.46985613,1.25
구암,새절(신사),59.08058429,0.06
구의강변우성아파트,강변(동서울터미널),157.06587446,0.16
구의강변우성아파트,강변(동서울터미널),157.06587446,0.16
구의동현진에버빌,강변(동서울터미널),865.08888364,0.87
구의동현진에버빌,강변(동서울터미널),865.08888364,0.87
구의현대2단지,강변(동서울터미널),405.99785269,0.41
구의현대2단지,강변(동서울터미널),405.99785269,0.41
구의현대6단지,강변(동서울터미널),377.75665636,0.38
구의현대6단지,강변(동서울터미널),377.75665636,0.38
구의현대7단지현대홈타운,강변(동서울터미널),383.78204959,0.38
구의현대7단지현대홈타운,강변(동서울터미널),383.78204959,0.38
구의현대하이엘,구의(광진구청),274.47936283,0.27
구의현대하이엘,구의(광진구청),274.47936283,0.27
구의현대홈시티,구의(광진구청),256.40684496,0.26
구의현대홈시티,구의(광진구청),256.40684496,0.26
구일우성,구일,899.48601028,0.90
구파발10단지어울림(1011~1019동)BL3-1,지축,550.84465537,0.55
구파발9단지래미안(916~928동)BL3-2,지축,705.28112686,0.71
구현대,길음,198.62516464,0.20
구현대,길음,198.62516464,0.20
국제산장,서울대벤처타운,1352.61615268,1.35
국화맨션,문래,247.42682255,0.25
국화맨션,문래,247.42682255,0.25
굿모닝기룡(369-0),새절(신사),617.8014078,0.62
굿모닝기룡아파트,역촌,525.15228056,0.53
굿모닝하이츠,홍제,295.68108743,0.30
굿모닝하이츠,홍제,295.68108743,0.30
굿이모션(1103-3),가양,1068.85906436,1.07
궁전,까치산,1136.96259843,1.14
궁전(912-1)B동,까치산,488.97599202,0.49
궁전A동,까치산,471.34532429,0.47
궁전아트빌라,남구로,346.11263311,0.35
그대家,서울대벤처타운,1336.74162335,1.34
그라비스,신정(은행정),747.97624881,0.75
그랑디오스,선정릉,96.00869238,0.10
그랑밸리(64),개롱,482.46495162,0.48
그랑빌,신반포,695.56251039,0.70
그랑씨엘2000,내방,545.85168076,0.55
그랑씨엘3차,내방,789.66393475,0.79
그랑프리,오류동,338.36381862,0.34
그랜드,송파,462.9987756,0.46
그랜드(A동),홍제,887.19689688,0.89
그랜드(A동),홍제,887.19689688,0.89
그랜드1,둔촌동,212.23536726,0.21
그랜드밸리아파트,굽은다리(강동구민회관앞),168.10959048,0.17
그랜드아이파크,가양,778.79027909,0.78
그랜드팰리스,까치산,1819.61956783,1.82
그레이스,망원,368.64647225,0.37
그레이스(786-10),목동,526.48075561,0.53
그레이스(B동),홍제,463.66586604,0.46
그레이스(B동),홍제,463.66586604,0.46
그레이스3차,합정,253.86021258,0.25
그레이스홈타운(101동),강변(동서울터미널),838.57821248,0.84
그레이스홈타운(101동),강변(동서울터미널),838.57821248,0.84
그레이스홈타운(102동),강변(동서울터미널),823.60530897,0.82
그레이스홈타운(102동),강변(동서울터미널),823.60530897,0.82
그린,창신,404.00983929,0.40
그린빌,아현,696.27042507,0.70
그린빌,아현,696.27042507,0.70
그린빌라트,방배,725.14774613,0.73
그린빌라트,방배,725.14774613,0.73
그린빌아파트,미아사거리,1237.41232416,1.24
그린빌아파트,미아사거리,1237.41232416,1.24
그린스테이트,쌍문,584.51256875,0.58
그린스테이트,쌍문,584.51256875,0.58
그린씨티,우장산,290.10237807,0.29
그린아파트,오금,418.01925823,0.42
그린아파트빌,신정네거리,1322.88835039,1.32
그린아파트빌,신정네거리,1322.88835039,1.32
그린월드,마포구청,637.54325991,0.64
그린트리,군자(능동),508.01522461,0.51
그린파크(코오롱하늘채),서빙고,453.94267739,0.45
그린파크빌아파트,몽촌토성(평화의문),376.89799344,0.38
그린플러스구로해담채2,대림(구로구청),537.5354117,0.54
그린피아,교대(법원.검찰청),667.60452732,0.67
극동,월계,1211.43677501,1.21
극동(105),총신대입구(이수),677.75033829,0.68
극동(105),총신대입구(이수),677.75033829,0.68
극동1,광나루(장신대),244.18811078,0.24
극동2,광나루(장신대),244.18811078,0.24
극동강변,노들,188.92965682,0.19
극동그린,옥수,655.63958986,0.66
극동늘푸른,태릉입구,326.38426368,0.33
극동메트로타워,연신내,59.46767099,0.06
극동미라주,신금호,509.33874845,0.51
극동상록수,염창,331.8309567,0.33
극동스타클래스2,남부터미널(예술의전당),727.93274407,0.73
극동스타클래스2,남부터미널(예술의전당),727.93274407,0.73
극동아파트,쌍문,714.50979669,0.71
극동아파트,쌍문,714.50979669,0.71
극동옥정,옥수,334.79003583,0.33
극동의푸른별1차,중계,1548.95556051,1.55
근상아트프리즘,화곡,1286.53950897,1.29
근상프리즘,염창,755.017781,0.76
근상프리즘(1076-2),화곡,70.71925001,0.07
근상프리즘(342-35),까치산,80.59327891,0.08
근상프리즘(955-9),등촌,1107.7194219,1.11
근상프리즘(957-1),증미,1116.98413819,1.12
글로리,충정로(경기대입구),160.84703342,0.16
글로리안(B),버티고개,290.90928503,0.29
글로벌파크,사가정,526.26646293,0.53
금강,까치산,1282.04857176,1.28
금강(343),천왕,588.83396463,0.59
금강KCC,건대입구,457.14721201,0.46
금강산아파트,중랑,358.44072541,0.36
금강아미움,장한평,1178.80827253,1.18
금강아미움(101동),봉천,146.11251902,0.15
금강아미움(101동),봉천,146.11251902,0.15
금강아미움(102동),봉천,125.18574236,0.13
금강아미움(102동),봉천,125.18574236,0.13
금강아미움(103동),봉천,107.41058396,0.11
금강아미움(103동),봉천,107.41058396,0.11
금강아미움(104동),봉천,166.82017899,0.17
금강아미움(104동),봉천,166.82017899,0.17
금강아미움(106동),봉천,133.01307268,0.13
금강아미움(106동),봉천,133.01307268,0.13
금강에스쁘아,염창,1026.23643385,1.03
금강캐스빌,천호(풍납토성),467.35435261,0.47
금강포란재(101),구산,1083.29429323,1.08
금강프리빌,내방,271.71661157,0.27
금광,금천구청,1640.32350528,1.64
금광아크존(635-14),압구정로데오,530.39974486,0.53
금광포란재,강동,438.22031262,0.44
금광포란재아파트,방학,318.67810203,0.32
금상아파트,독바위,544.572106,0.54
금성,뚝섬유원지,636.47797784,0.64
금성아파트,효창공원앞,667.38729209,0.67
금성타운,굽은다리(강동구민회관앞),378.46493232,0.38
금성프라자1,개롱,605.7341201,0.61
금용,수유(강북구청),877.34691878,0.88
금용,수유(강북구청),877.34691878,0.88
금정노블,서초,731.48806913,0.73
금정노블,서초,731.48806913,0.73
금천현대,독산,491.8664138,0.49
금하뜨라네,화곡,1683.48998274,1.68
금호,대림(구로구청),777.10104606,0.78
금호(1차),관악산(서울대),781.92849422,0.78
금호(444-9),장한평,519.35426933,0.52
금호1,오목교(목동운동장앞),97.24472967,0.10
금호1차푸르지오,신금호,442.37869343,0.44
금호2,쌍문,1088.07638334,1.09
금호2,쌍문,1088.07638334,1.09
금호베스트빌,성수,542.99589437,0.54
금호베스트빌,성수,542.99589437,0.54
금호베스트빌1,서빙고,472.80124358,0.47
금호삼성래미안,응봉,615.73001596,0.62
금호아파트,굽은다리(강동구민회관앞),94.02559513,0.09
금호아파트(768),목동,1103.52059122,1.10
금호어울림,먹골,309.19451036,0.31
금호어울림(580),양원,500.3972661,0.50
금호어울림(580-1),양원,647.22249298,0.65
금호자이1차,신금호,266.66053923,0.27
금호자이2차,신금호,483.39761116,0.48
금호타운,증미,306.92320814,0.31
금호타운(583),중계,1522.36534291,1.52
금호타운2차아파트,성수,272.76815537,0.27
금호타운2차아파트,성수,272.76815537,0.27
금호한신,금호,347.56806804,0.35
금호한신,금호,347.56806804,0.35
금호현대,응봉,339.45238511,0.34
금홍해오름,개롱,182.65456622,0.18
기린,약수,416.51336762,0.42
기산그린,월계,1483.14347629,1.48
기산빌라트,구의(광진구청),1117.2678503,1.12
기산빌라트,구의(광진구청),1117.2678503,1.12
기용,쌍문,683.09581333,0.68
기용,쌍문,683.09581333,0.68
기정MAY(247-112),망원,564.64699461,0.56
길동3차이룸,길동,477.26625947,0.48
길동쎈스빌주상복합,길동,605.78038833,0.61
길동우성,길동,375.7096497,0.38
길명1차아파트,망원,823.96215122,0.82
길성,신정네거리,1003.50418658,1.00
길성,신정네거리,1003.50418658,1.00
길성그랑프리텔,신방화,188.50734203,0.19
길성그랑프리텔아파트,공릉(서울과학기술대),302.42422211,0.30
길음뉴타운1단지(래미안길음1차),길음,502.73202662,0.50
길음뉴타운1단지(래미안길음1차),길음,502.73202662,0.50
길음뉴타운2단지푸르지오,북한산보국문,699.40154521,0.70
길음뉴타운3단지푸르지오,북한산보국문,755.15830302,0.76
길음뉴타운4단지(e편한세상),미아사거리,928.60671753,0.93
길음뉴타운4단지(e편한세상),미아사거리,928.60671753,0.93
길음뉴타운5단지(래미안),길음,795.3875664,0.80
길음뉴타운5단지(래미안),길음,795.3875664,0.80
길음뉴타운6단지(래미안),길음,370.5283515,0.37
길음뉴타운6단지(래미안),길음,370.5283515,0.37
길음뉴타운7단지(두산위브),길음,875.54553306,0.88
길음뉴타운7단지(두산위브),길음,875.54553306,0.88
길음뉴타운8단지(래미안),정릉,634.637886,0.63
길음뉴타운9단지(래미안),길음,496.28940557,0.50
길음뉴타운9단지(래미안),길음,496.28940557,0.50
길음뉴타운경남아너스빌,정릉,340.47573642,0.34
길음뉴타운데시앙,정릉,437.56980838,0.44
길음뉴타운신안파크아파트,솔샘,707.29142744,0.71
길음동동부센트레빌(1278-0),미아사거리,596.73544687,0.60
길음동동부센트레빌(1278-0),미아사거리,596.73544687,0.60
길음서희스타힐스,길음,296.26549154,0.30
길음서희스타힐스,길음,296.26549154,0.30
길음역금호어울림센터힐,길음,393.02890237,0.39
길음역금호어울림센터힐,길음,393.02890237,0.39
길음현대,길음,695.78304711,0.70
길음현대,길음,695.78304711,0.70
길훈,까치산,1660.39198002,1.66
길훈로즈빌,오목교(목동운동장앞),408.17670983,0.41
길훈엔트런스빌,까치산,984.00408922,0.98
까치마을,일원,308.52352783,0.31
까치마을,일원,308.52352783,0.31
까치산(101동),화곡,392.57941874,0.39
까치산(102동),화곡,390.59567463,0.39
꿈의숲SKVIEW,광운대,737.83381516,0.74
꿈의숲대명루첸아파트,광운대,1353.51696099,1.35
꿈의숲푸르지오,미아사거리,837.50782141,0.84
꿈의숲푸르지오,미아사거리,837.50782141,0.84
끄레메빌,구반포,728.68388817,0.73
나래8차,암사,401.19198529,0.40
나산,까치산,1184.73164438,1.18
나성,증미,312.87273654,0.31
나스빌3차,내방,491.83754494,0.49
나이스홈,불광,133.7894952,0.13
나이아가라,신정네거리,594.10677116,0.59
나이아가라,신정네거리,594.10677116,0.59
나인빌,내방,700.74612914,0.70
나크빌라트,구의(광진구청),376.8338781,0.38
나크빌라트,구의(광진구청),376.8338781,0.38
낙성대늘푸른,낙성대,317.582593,0.32
낙성대늘푸른,낙성대,317.582593,0.32
낙성대현대(296),낙성대,430.66423131,0.43
낙성대현대(296),낙성대,430.66423131,0.43
낙성대현대아파트,낙성대,556.51211085,0.56
낙성대현대아파트,낙성대,556.51211085,0.56
낙성대현대홈타운,낙성대,414.68806639,0.41
낙성대현대홈타운,낙성대,414.68806639,0.41
낙원연립재건축조합아파트,우장산,277.90650965,0.28
남가좌동현대,가좌,829.77934209,0.83
남경리버빌(343-48),까치산,52.89409648,0.05
남광쉐르빌,역촌,568.81641259,0.57
남광쉐르빌(923-10),까치산,615.63894066,0.62
남광아파트,태릉입구,122.06131623,0.12
남광아파트(1131-11),증미,908.71106646,0.91
남산대림,녹사평(용산구청),695.70676416,0.70
남산롯데캐슬아이리스,회현(남대문시장),326.3670832,0.33
남산롯데캐슬아이리스,회현(남대문시장),326.3670832,0.33
남산센트럴자이,충무로,331.90929219,0.33
남산센트럴자이,충무로,331.90929219,0.33
남산애지앙,서울역,495.25105964,0.50
남산정은스카이,버티고개,172.10080391,0.17
남산타운,버티고개,177.52660938,0.18
남산트라팰리스,서울역,299.48938731,0.30
남산트라팰리스,서울역,299.48938731,0.30
남산퍼시픽,명동,276.68196542,0.28
남산퍼시픽,명동,276.68196542,0.28
남서울,신풍,325.28290004,0.33
남서울건영2,금천구청,1645.66235386,1.65
남서울건영아파트,금천구청,520.14490933,0.52
남서울힐스테이트,금천구청,1067.26453582,1.07
